user_id,session_id,timestamp,profession,tool,use_case,iterations,prompt_complexity,quality_with_ai,quality_without_ai,productivity_gain,final_quality_label,confidence_with_ai,confidence_without_ai,overreliance_score,learning_loss,hallucination_flag,failure_type,ease_of_use,ui_complexity,requires_login,subscription_type,session_length,deadline_pressure
44225,79387,2023-11-05 13:12:20,Professor,Canva AI,Blog Writing,6,low,9.0,4.02613250842999,49.74,high,9,3,6.17,0,0,none,9,medium,0,free,33,medium
23810,45381,2023-01-05 12:23:33,Teacher,AutoGPT,Business Strategy,1,low,6.5,5.707069201316718,7.93,medium,5,5,7.13,1,0,none,9,low,1,free,41,low
10420,10136,2023-06-12 22:34:38,Consultant,Pictory,Code Generation,3,high,7.5,4.021130971100289,34.79,medium,7,3,3.28,0,1,hallucination,7,low,0,paid,5,medium
21116,155592,2023-02-16 03:14:02,Professor,ChatGPT,Email Drafting,3,high,7.5,5.520193634019483,19.8,medium,7,5,5.13,0,0,none,8,high,1,freemium,29,low
49783,37243,2024-01-26 15:58:22,Accountant,DALL-E,Presentation Creation,1,medium,6.5,4.223639429956455,22.76,medium,5,3,7.46,0,0,none,9,low,1,freemium,28,medium
18449,46783,2024-01-30 14:48:37,Marketing Manager,AutoGPT,Email Drafting,5,high,8.5,4.160390902521604,43.4,high,7,3,5.25,1,0,none,6,low,0,free,42,high
39769,186315,2024-11-15 02:43:14,Video Editor,Midjourney,Image Generation,2,medium,10.0,6.383210745177925,36.17,high,9,6,5.27,1,0,none,7,low,0,paid,21,medium
25110,119226,2024-09-04 08:49:44,Content Creator,ChatGPT,Data Analysis,6,medium,9.0,4.784734507108175,42.15,high,8,4,5.09,1,0,none,6,low,1,paid,45,high
38582,64519,2023-06-09 05:48:26,Content Creator,DALL-E,Data Analysis,5,high,8.5,3.573207096096452,49.27,high,8,2,6.77,0,0,none,8,low,1,freemium,8,low
7061,65788,2023-04-08 04:08:13,Marketing Manager,Midjourney,Code Debugging,5,medium,8.5,3.4364174837460872,50.64,high,9,4,8.46,0,1,hallucination,5,high,1,free,11,high
37146,145089,2024-09-26 19:37:01,Journalist,Midjourney,Research Summary,1,medium,6.5,4.005007088157332,24.95,medium,5,5,7.07,1,0,none,8,medium,1,freemium,56,low
6283,90177,2023-04-30 10:48:10,Data Scientist,AutoGPT,Code Debugging,6,high,9.0,3.846201399786473,51.54,high,8,3,7.62,0,1,incomplete,7,low,0,free,6,medium
19489,165378,2023-08-06 03:56:41,Teacher,Grammarly AI,Email Drafting,6,high,9.0,5.867714779575077,31.32,high,8,5,6.7,1,0,none,8,low,1,paid,21,high
18108,137729,2024-04-11 20:12:02,Lawyer,Cursor AI,Business Strategy,3,high,7.5,6.373774712170999,11.26,medium,7,7,6.69,0,0,none,10,medium,1,paid,15,medium
28414,172277,2023-06-13 01:42:14,Judge,Pictory,Essay Writing,2,high,7.0,6.028373456110084,9.72,medium,6,6,5.73,1,1,hallucination,5,low,1,free,34,high
18841,119713,2024-01-26 12:36:20,YouTuber,Perplexity AI,Essay Writing,1,low,6.5,3.9127630295380538,25.87,medium,6,2,5.33,1,0,none,7,high,0,free,26,low
4344,65990,2024-05-09 03:04:42,Consultant,DALL-E,Video Creation,1,high,6.5,4.911991955576644,15.88,medium,6,4,4.47,1,0,none,10,high,0,free,33,low
21764,107549,2024-02-05 09:02:44,Student,DALL-E,Blog Writing,5,high,8.5,3.892949051085647,46.07,high,7,2,8.21,1,1,hallucination,10,medium,0,free,45,medium
27337,6922,2023-11-04 16:06:43,Business Analyst,Cursor AI,Resume Building,4,high,8.0,4.789216406171798,32.11,high,7,3,4.17,1,0,none,7,high,0,paid,56,low
46849,170589,2023-11-09 01:01:42,Civil Engineer,Pictory,Blog Writing,5,medium,8.5,3.553792928556539,49.46,high,8,3,6.82,0,1,hallucination,6,high,1,paid,49,medium
2616,163042,2024-11-19 06:12:05,Mechanical Engineer,DALL-E,Research Summary,5,high,8.5,3.187913742440235,53.12,high,8,3,6.48,1,0,none,7,low,0,paid,60,medium
26189,13840,2023-05-05 12:30:01,Pharmacist,GitHub Copilot,Exam Preparation,6,medium,9.0,6.3977488819787265,26.02,high,9,6,7.76,0,0,none,7,low,1,freemium,59,high
37,2585,2024-12-10 01:11:30,Doctor,Canva AI,Learning New Topic,2,medium,7.0,5.871209648870819,11.29,medium,6,4,3.64,1,0,none,7,low,1,paid,33,low
35386,168777,2024-02-06 11:08:47,HR Manager,Grammarly AI,Marketing Copy,2,medium,7.0,4.103414499094781,28.97,medium,7,3,3.37,1,0,none,7,medium,1,paid,20,high
20080,111628,2024-12-02 13:17:39,Interior Designer,Notion AI,Video Creation,6,high,9.0,6.66980197636361,23.3,high,8,7,4.71,0,0,none,10,medium,1,paid,24,low
20232,149975,2023-06-10 22:48:01,Doctor,Runway AI,UI Design,3,low,7.5,4.5473111009779625,29.53,medium,8,3,3.83,1,0,none,8,high,1,paid,10,medium
43141,65085,2024-08-15 11:53:08,Researcher,Grammarly AI,Image Generation,2,high,7.0,6.506697885939458,4.93,medium,7,7,6.94,0,1,irrelevant,7,medium,0,paid,21,low
43727,911,2024-09-09 09:08:08,Accountant,Pictory,Video Creation,2,high,7.0,4.001586740616082,29.98,medium,7,4,6.06,0,0,none,10,low,1,freemium,43,high
34726,77548,2023-11-20 10:38:03,Journalist,Perplexity AI,Research Summary,2,low,7.0,4.84512232496953,21.55,medium,6,6,6.83,0,0,none,8,low,0,paid,7,low
48415,91569,2024-04-13 06:39:58,Journalist,Perplexity AI,Data Analysis,5,medium,8.5,3.8560340640621416,46.44,high,8,3,4.66,1,1,irrelevant,6,low,1,freemium,20,low
24581,5829,2024-06-17 00:51:22,Architect,Perplexity AI,Email Drafting,5,high,8.5,4.37373042534921,41.26,high,9,3,8.78,0,0,none,7,high,0,paid,58,high
39526,159202,2024-12-22 19:26:33,Marketing Manager,Midjourney,Exam Preparation,4,low,8.0,3.5095890747708474,44.9,high,8,3,5.36,0,0,none,7,high,1,free,21,high
40942,141007,2024-05-09 21:13:59,Doctor,Grammarly AI,Code Generation,4,high,8.0,5.434888795416152,25.65,high,7,6,6.51,0,0,none,10,low,0,paid,21,high
21131,81252,2024-04-08 21:02:05,Consultant,ChatGPT,Research Summary,2,low,7.0,5.144660112908268,18.55,medium,6,5,3.24,1,1,hallucination,8,high,1,freemium,35,low
13283,199970,2024-04-24 09:58:18,Software Developer,ChatGPT,Image Generation,5,low,8.5,5.7767447210383915,27.23,high,8,4,7.36,1,1,incomplete,7,low,0,paid,52,low
28165,54540,2023-02-07 03:15:00,Mechanical Engineer,Perplexity AI,Presentation Creation,6,medium,9.0,5.2265234272880665,37.73,high,8,4,7.55,1,0,none,8,medium,1,free,51,high
28036,85111,2023-09-14 00:16:00,Nurse,DALL-E,Code Generation,4,low,8.0,4.379238728992,36.21,high,8,4,7.08,1,0,none,10,low,1,free,57,medium
36061,166089,2023-12-02 07:34:56,YouTuber,Pictory,Essay Writing,6,low,9.0,4.85763001908478,41.42,high,9,6,3.83,0,0,none,6,low,0,freemium,42,medium
40956,20118,2023-01-17 15:45:55,Sales Executive,Replit Ghostwriter,Marketing Copy,1,medium,6.5,6.26461503115118,2.35,medium,5,6,4.14,1,0,none,7,high,0,freemium,12,low
9618,121723,2023-04-07 12:47:04,Architect,AutoGPT,UI Design,5,high,8.5,4.4152955728673255,40.85,high,9,4,5.34,1,0,none,7,high,1,paid,28,high
23868,166617,2024-05-24 14:08:18,Nurse,DALL-E,Business Strategy,5,high,8.5,3.1576990465210444,53.42,high,8,4,8.21,0,0,none,10,medium,1,freemium,58,high
19214,36536,2024-06-04 14:38:54,Researcher,GitHub Copilot,UI Design,5,high,8.5,3.689570861811792,48.1,high,9,4,7.13,1,0,none,7,low,1,freemium,19,high
32591,141079,2024-09-13 15:29:57,Judge,Perplexity AI,Blog Writing,3,medium,7.5,5.8756010842483715,16.24,medium,7,6,5.79,0,0,none,10,low,0,paid,32,medium
13810,141004,2024-01-16 16:52:26,HR Manager,Runway AI,Learning New Topic,2,low,7.0,6.002426190879016,9.98,medium,7,5,6.47,1,0,none,6,medium,1,paid,59,medium
15711,69765,2023-11-02 18:17:41,Pharmacist,Notion AI,Data Analysis,4,low,8.0,5.2496816959406996,27.5,high,7,5,3.18,1,0,none,10,low,1,paid,24,low
5351,185962,2024-04-25 00:57:59,Entrepreneur,Grammarly AI,Medical Notes,2,low,7.0,4.544554486122993,24.55,medium,7,3,3.86,1,1,incomplete,5,low,1,paid,22,high
11978,109992,2023-03-16 12:41:08,Police Officer,Canva AI,Research Summary,6,medium,9.0,4.103290628348317,48.97,high,9,4,3.74,0,0,none,7,medium,0,freemium,12,low
23663,153198,2023-01-11 07:59:37,Interior Designer,Replit Ghostwriter,Business Strategy,6,high,9.0,6.331837383414447,26.68,high,9,6,5.01,1,1,irrelevant,10,low,0,paid,26,low
48257,21800,2024-10-02 21:46:25,Researcher,DALL-E,Legal Drafting,1,low,6.5,4.849740126977098,16.5,medium,7,3,7.45,0,0,none,9,low,1,paid,15,medium
40160,73070,2023-08-09 21:26:21,Pharmacist,Canva AI,Image Generation,5,high,8.5,3.519130626851888,49.81,high,8,4,3.2,0,0,none,5,high,0,paid,59,low
39303,172575,2023-06-29 08:42:45,Accountant,GitHub Copilot,Code Generation,5,high,10.0,3.999215388186113,60.01,high,10,3,8.05,0,0,none,8,medium,0,paid,44,medium
17496,140138,2024-05-08 10:09:10,Consultant,Gemini,Exam Preparation,3,high,7.5,6.477062348121059,10.23,medium,7,6,4.34,1,0,none,10,low,1,paid,37,high
23175,140907,2024-11-06 20:46:31,HR Manager,Cursor AI,Essay Writing,5,high,8.5,6.56848718350614,19.32,high,9,7,5.75,1,1,irrelevant,7,medium,1,freemium,49,low
48000,15132,2023-10-20 17:13:37,Content Creator,Cursor AI,Learning New Topic,2,medium,7.0,5.773143619265381,12.27,medium,6,5,4.54,1,1,incomplete,10,medium,0,freemium,58,low
36311,7148,2024-04-16 10:52:29,Data Scientist,Perplexity AI,Business Strategy,3,low,7.5,4.144092322493229,33.56,medium,7,3,3.03,1,1,irrelevant,6,low,0,paid,34,low
20920,20974,2024-06-06 08:07:56,Police Officer,DALL-E,Video Creation,6,low,9.0,5.4320689128921735,35.68,high,8,6,8.28,1,0,none,10,medium,0,freemium,6,medium
21224,40341,2023-08-26 19:06:39,Marketing Manager,Pictory,UI Design,1,high,6.5,5.52325908968235,9.77,medium,6,6,3.87,0,1,irrelevant,5,medium,1,free,37,low
47127,199382,2024-10-24 21:59:37,Scientist,Grammarly AI,Image Generation,4,low,8.0,4.035926138619615,39.64,high,8,3,5.65,0,0,none,5,medium,0,free,55,low
28902,89167,2023-01-24 03:50:36,YouTuber,Claude,Marketing Copy,6,medium,9.0,4.02603663570283,49.74,high,9,2,3.81,1,0,none,5,medium,0,paid,10,medium
8764,152297,2023-03-28 23:06:57,Teacher,Claude,Resume Building,3,high,7.5,3.558054563246246,39.42,medium,8,3,6.76,0,0,none,6,low,1,freemium,49,medium
28634,125488,2023-10-21 04:21:14,Scientist,Runway AI,Exam Preparation,5,medium,8.5,5.878307892808155,26.22,high,7,5,4.77,0,0,none,7,low,0,free,46,low
49229,4071,2023-12-18 03:15:23,Content Creator,Runway AI,Code Generation,4,low,8.0,4.49473313539313,35.05,high,8,3,6.09,1,1,hallucination,8,low,0,freemium,35,high
43099,62111,2023-10-14 01:01:50,Scientist,Runway AI,Medical Notes,1,low,6.5,5.860326338306706,6.4,medium,7,5,5.24,0,0,none,10,low,0,paid,34,low
11503,115339,2024-03-17 16:35:28,Interior Designer,Pictory,Business Strategy,2,low,7.0,5.622609441362763,13.77,medium,6,6,5.83,0,0,none,8,medium,1,freemium,14,high
50,49094,2024-04-09 20:37:28,Police Officer,Runway AI,Resume Building,1,high,6.5,5.7989123123384605,7.01,medium,6,7,4.91,0,0,none,8,high,1,paid,54,medium
15456,3159,2024-05-27 15:00:44,Civil Engineer,Grammarly AI,Marketing Copy,1,medium,6.5,3.193037854051157,33.07,medium,5,3,3.31,1,1,irrelevant,6,high,1,paid,59,medium
40425,63141,2024-10-02 23:16:36,Software Developer,Runway AI,Blog Writing,2,low,7.0,6.321388070456354,6.79,medium,7,6,3.78,0,0,none,6,low,1,paid,27,medium
27524,114620,2023-06-03 22:54:41,Student,Canva AI,Presentation Creation,3,medium,7.5,5.583782813854467,19.16,medium,8,6,7.38,0,0,none,7,medium,0,paid,40,high
41988,115736,2023-09-24 19:25:06,Police Officer,Perplexity AI,Research Summary,6,medium,9.0,6.227895485099081,27.72,high,9,6,5.27,0,1,incomplete,5,low,1,freemium,40,medium
26530,29304,2023-06-03 19:10:27,Architect,Pictory,Code Generation,6,low,9.0,5.79448758076688,32.06,high,9,4,5.94,0,0,none,9,high,1,free,56,high
14336,61905,2023-04-12 17:03:10,Architect,Notion AI,UI Design,4,medium,8.0,6.703655330424061,12.96,high,8,6,7.81,1,0,none,7,medium,0,free,11,high
23359,77284,2024-08-15 09:31:01,Electrical Engineer,Replit Ghostwriter,Learning New Topic,3,high,7.5,4.523683933713315,29.76,medium,6,5,7.31,0,0,none,9,medium,0,paid,39,low
26013,103731,2023-10-16 17:43:21,Researcher,Synthesia,Presentation Creation,6,medium,9.0,6.782477033160504,22.18,high,8,8,6.62,1,0,none,7,medium,1,paid,10,low
19383,57495,2023-08-01 22:20:10,Mechanical Engineer,Perplexity AI,Research Summary,1,high,6.5,3.9850768259745624,25.15,medium,6,4,5.29,1,1,incomplete,10,high,0,paid,15,high
35684,117930,2024-11-25 00:42:20,Interior Designer,Midjourney,Resume Building,3,high,7.5,6.153084745028847,13.47,medium,8,5,3.62,0,0,none,10,low,1,freemium,13,high
1647,197424,2024-04-06 16:25:57,Student,Midjourney,UI Design,1,high,6.5,5.376691089461719,11.23,medium,5,6,8.52,1,0,none,9,high,1,freemium,17,low
49966,131850,2024-01-19 14:40:27,Software Developer,Perplexity AI,Video Creation,5,high,8.5,3.2041181004083485,52.96,high,7,3,8.28,1,0,none,10,medium,0,paid,54,medium
29293,195232,2023-01-13 19:38:35,Architect,Claude,Research Summary,1,low,6.5,4.492280604142148,20.08,medium,6,5,7.96,1,0,none,6,medium,1,free,17,high
37552,16335,2023-11-29 09:33:01,Professor,Canva AI,Presentation Creation,3,medium,7.5,6.0282253070223355,14.72,medium,8,6,3.65,0,0,none,8,low,1,free,42,high
17592,105358,2023-12-26 08:42:15,Entrepreneur,Notion AI,Research Summary,5,high,8.5,3.368619079891035,51.31,high,9,2,8.98,0,0,none,5,high,1,freemium,10,high
38037,55828,2023-10-04 06:17:58,Accountant,Grammarly AI,Research Summary,1,low,6.5,4.469870709980095,20.3,medium,7,4,5.5,0,0,none,8,high,1,paid,42,high
35906,167906,2023-04-20 18:18:43,Interior Designer,Cursor AI,Legal Drafting,2,high,7.0,6.980197099118726,0.2,medium,6,7,4.44,0,0,none,7,low,0,paid,58,low
16956,179483,2023-12-23 15:24:11,Student,Runway AI,Code Generation,5,low,8.5,6.317609431585083,21.82,high,9,5,6.05,0,1,hallucination,5,high,0,freemium,12,high
46978,96411,2023-07-01 14:37:03,Military Officer,Pictory,Data Analysis,4,high,8.0,3.959241698361946,40.41,high,7,4,8.02,0,0,none,9,low,1,freemium,54,medium
34859,21687,2023-05-14 10:42:48,Journalist,Synthesia,Blog Writing,2,high,7.0,3.836035153745338,31.64,medium,6,2,6.41,1,0,none,9,low,1,freemium,31,medium
1731,37224,2023-07-18 13:41:13,Professor,Pictory,Code Generation,1,low,6.5,5.8670821500080566,6.33,medium,7,5,3.83,0,0,none,10,medium,0,free,59,high
40212,20941,2023-03-22 21:28:25,Entrepreneur,Perplexity AI,Code Debugging,5,medium,8.5,3.3011489410918373,51.99,high,8,4,6.03,1,0,none,9,low,0,freemium,37,high
16661,108354,2023-02-02 04:43:31,Sales Executive,Notion AI,Resume Building,1,low,6.5,3.124434171562057,33.76,medium,6,4,8.74,1,0,none,6,low,0,free,51,low
47495,96294,2023-10-19 11:11:46,Software Developer,DALL-E,Presentation Creation,2,low,7.0,6.181472956976762,8.19,medium,7,4,7.6,1,1,incomplete,6,low,1,free,35,low
4725,40097,2023-05-18 02:36:48,Judge,Midjourney,Presentation Creation,6,low,9.0,5.014714622475111,39.85,high,8,4,8.3,0,0,none,5,low,1,free,10,high
22107,120774,2024-11-08 15:07:54,YouTuber,Claude,Medical Notes,5,high,8.5,4.475731569680859,40.24,high,7,4,4.65,0,1,hallucination,7,low,0,paid,42,high
42687,171906,2024-03-07 01:33:33,Doctor,Claude,Exam Preparation,1,medium,6.5,4.076134687663025,24.24,medium,6,2,4.75,1,1,hallucination,5,low,0,freemium,5,high
20697,142520,2024-08-26 05:30:56,Software Developer,Claude,Video Creation,5,high,8.5,5.481142436846001,30.19,high,7,6,8.87,1,1,incomplete,10,medium,0,paid,9,high
35722,4220,2023-07-08 00:03:07,Teacher,DALL-E,Business Strategy,3,medium,7.5,5.65430420624452,18.46,medium,7,6,5.83,0,0,none,8,medium,1,freemium,13,low
39099,183037,2023-05-26 20:50:11,HR Manager,ChatGPT,Presentation Creation,6,low,9.0,3.5261715810122047,54.74,high,9,2,4.07,1,0,none,7,low,1,freemium,11,low
18559,7877,2023-05-29 03:33:14,Sales Executive,Grammarly AI,Data Analysis,4,high,8.0,5.697462748129209,23.03,high,8,5,5.46,1,0,none,5,high,1,paid,8,medium
24159,81221,2023-02-11 12:20:27,Researcher,Synthesia,Medical Notes,1,low,6.5,3.5601055564123434,29.4,medium,5,3,5.82,0,0,none,5,medium,1,free,30,high
17081,66457,2023-05-18 03:02:53,Nurse,Cursor AI,Image Generation,5,medium,8.5,4.458672018225249,40.41,high,8,4,4.12,0,1,hallucination,7,medium,0,paid,41,low
39612,88356,2024-03-06 12:02:30,Pharmacist,Pictory,Blog Writing,5,low,8.5,4.80484444229664,36.95,high,8,4,6.36,1,0,none,9,low,1,paid,10,low
46277,65314,2023-11-24 09:51:17,Software Developer,AutoGPT,Email Drafting,5,high,8.5,6.9608285346790995,15.39,high,8,7,8.35,1,0,none,8,low,0,free,18,medium
11516,19112,2024-05-23 10:56:32,Architect,Claude,Image Generation,3,high,7.5,3.7262182247005766,37.74,medium,7,3,4.34,0,0,none,6,medium,0,freemium,22,high
40326,117033,2024-01-26 13:46:20,Military Officer,Grammarly AI,Marketing Copy,3,low,7.5,5.2573154827615625,22.43,medium,6,3,8.95,0,1,hallucination,5,medium,0,paid,25,high
21580,120233,2023-08-13 01:05:11,Consultant,Cursor AI,Resume Building,4,low,8.0,5.483866608334235,25.16,high,7,4,8.04,0,0,none,7,low,0,paid,45,low
4803,195661,2023-08-10 20:44:24,Mechanical Engineer,ChatGPT,Learning New Topic,1,low,6.5,3.963925664755612,25.36,medium,6,5,8.92,1,1,incomplete,9,medium,1,free,24,medium
21578,19342,2023-11-17 19:07:56,Teacher,Runway AI,Blog Writing,6,high,9.0,3.746104216148216,52.54,high,9,3,6.62,1,1,hallucination,7,high,1,paid,6,high
21057,48337,2024-04-07 21:19:25,Pharmacist,Grammarly AI,Research Summary,4,low,8.0,6.935570242054515,10.64,high,7,7,8.46,1,0,none,6,medium,1,freemium,48,low
24361,124164,2023-01-26 22:17:08,Pharmacist,Perplexity AI,Email Drafting,5,low,8.5,3.6477593825401726,48.52,high,9,2,3.36,0,0,none,7,medium,1,free,33,medium
7853,40702,2024-09-14 22:19:12,Video Editor,Replit Ghostwriter,Resume Building,6,low,9.0,3.6134967896153167,53.87,high,9,2,5.62,1,0,none,7,medium,1,paid,58,low
19844,198759,2023-08-26 11:04:58,Civil Engineer,GitHub Copilot,Business Strategy,5,medium,8.5,6.572751958998136,19.27,high,7,5,3.96,1,0,none,5,low,0,free,52,medium
1726,187229,2023-07-06 14:58:41,Electrical Engineer,Pictory,Email Drafting,1,medium,6.5,4.6978925670216105,18.02,medium,7,6,8.57,1,1,incomplete,7,low,0,paid,27,high
10582,35489,2023-10-10 04:01:14,Judge,Canva AI,Resume Building,4,high,8.0,3.621591243195167,43.78,high,7,3,8.66,0,1,irrelevant,9,low,1,freemium,13,low
26965,166485,2023-08-21 00:06:21,Video Editor,Pictory,UI Design,3,medium,7.5,4.487179454039751,30.13,medium,6,4,8.94,0,1,irrelevant,9,low,0,free,29,medium
35933,1382,2024-01-06 19:54:04,Content Creator,Replit Ghostwriter,Code Generation,2,high,7.0,4.517964867183164,24.82,medium,7,5,7.76,0,0,none,10,high,0,free,18,low
38285,191397,2023-06-13 09:09:51,Business Analyst,Canva AI,Medical Notes,1,medium,6.5,5.630897212906801,8.69,medium,6,5,4.91,1,0,none,9,medium,0,free,45,high
27807,161536,2024-02-25 00:47:18,Judge,ChatGPT,Code Generation,1,low,6.5,5.7558084582085645,7.44,medium,5,5,5.06,1,1,hallucination,9,high,0,paid,58,medium
2055,16110,2024-05-27 13:23:15,Nurse,DALL-E,Image Generation,3,medium,10.0,4.333197114027252,56.67,high,9,3,4.63,0,0,none,10,low,0,paid,49,medium
35897,75836,2023-05-27 01:42:50,Video Editor,Claude,Email Drafting,4,high,8.0,6.386902785643308,16.13,high,7,6,8.67,1,0,none,6,medium,1,paid,19,low
35860,137939,2023-12-18 05:32:58,Lawyer,Pictory,Video Creation,2,medium,7.0,5.849290154773072,11.51,medium,6,4,8.2,0,0,none,8,high,0,freemium,33,low
1705,99190,2023-12-18 21:26:04,YouTuber,Gemini,Email Drafting,1,medium,6.5,6.4249649595489515,0.75,medium,5,7,5.44,0,0,none,10,low,1,free,58,medium
4208,67898,2023-04-18 20:21:46,Teacher,Notion AI,Image Generation,5,high,8.5,4.842868046279465,36.57,high,9,3,3.32,1,1,incomplete,9,low,0,paid,9,low
34568,125159,2023-04-23 00:22:44,HR Manager,DALL-E,Legal Drafting,2,low,7.0,4.138980539272947,28.61,medium,6,3,6.68,0,0,none,6,low,0,free,29,high
47839,156851,2024-05-18 04:44:18,Student,Notion AI,Business Strategy,5,high,8.5,6.622507900732941,18.77,high,8,5,3.96,1,1,incomplete,7,medium,1,paid,47,low
35467,93102,2024-08-28 19:33:41,Business Analyst,Pictory,Medical Notes,3,high,7.5,6.941492546479887,5.59,medium,7,8,5.69,1,1,irrelevant,8,medium,1,paid,24,high
48697,19429,2024-12-23 10:02:48,Business Analyst,DALL-E,Email Drafting,6,high,9.0,6.705212252739091,22.95,high,8,6,8.87,0,1,incomplete,8,low,0,freemium,13,medium
21788,68947,2024-03-10 22:50:55,Pharmacist,Synthesia,Video Creation,2,low,7.0,5.216227861265071,17.84,medium,7,4,8.86,0,0,none,7,low,0,paid,27,low
27450,185425,2023-05-19 12:05:19,Software Developer,ChatGPT,Learning New Topic,6,high,9.0,3.4210941928449676,55.79,high,8,3,6.68,1,0,none,5,high,1,freemium,41,low
17663,134511,2024-09-19 04:38:21,Mechanical Engineer,Gemini,Presentation Creation,6,medium,9.0,4.0698046847639535,49.3,high,9,5,8.59,0,1,irrelevant,9,medium,1,free,10,high
1097,89070,2024-11-26 00:59:29,Accountant,Pictory,Essay Writing,4,low,8.0,3.001195675543338,49.99,high,7,4,3.31,1,0,none,9,low,0,paid,5,low
16062,101285,2023-11-03 19:52:11,Interior Designer,Runway AI,Video Creation,4,high,8.0,6.374422106825529,16.26,high,7,4,5.74,0,0,none,6,low,0,freemium,28,low
13502,31298,2024-12-31 17:41:17,Nurse,Midjourney,Email Drafting,1,medium,6.5,3.614059389249117,28.86,medium,7,4,3.35,1,0,none,6,medium,0,paid,17,low
29303,61530,2024-04-15 04:34:07,Military Officer,Synthesia,Presentation Creation,2,medium,7.0,5.6518844567711035,13.48,medium,7,4,4.09,0,1,incomplete,10,medium,1,free,36,medium
43459,10724,2024-12-19 06:51:45,Graphic Designer,AutoGPT,Resume Building,2,high,7.0,3.0449276126546607,39.55,medium,7,3,3.77,1,1,irrelevant,5,low,0,paid,54,low
27971,44786,2023-12-05 21:52:49,Nurse,Replit Ghostwriter,Email Drafting,3,high,7.5,6.665151865656399,8.35,medium,7,6,8.57,1,1,incomplete,6,low,1,freemium,7,high
1607,161052,2024-12-01 23:58:50,Journalist,Notion AI,Image Generation,5,medium,8.5,4.685508956880856,38.14,high,8,5,8.65,0,0,none,10,medium,1,freemium,26,low
26047,4817,2024-05-16 11:30:22,Civil Engineer,GitHub Copilot,Learning New Topic,5,high,8.5,6.75657501597891,17.43,high,9,8,4.23,0,1,incomplete,9,low,1,paid,40,medium
36439,76611,2023-03-02 17:18:00,Scientist,ChatGPT,Legal Drafting,1,low,6.5,4.985948296283805,15.14,medium,6,4,8.64,0,0,none,5,medium,1,freemium,59,medium
